2.00022;-0.00240;-0.03173;9.78066;0.01305;-0.00466;-0.00053;
2.00784;0.01377;-0.01018;9.81958;0.01411;-0.00426;-0.00067;
2.01544;0.01257;0.00299;9.81599;0.01624;-0.00360;0.00053;
2.02300;0.00060;0.03054;9.81659;0.01531;-0.00266;0.00067;
2.03053;0.02335;-0.02635;9.76330;0.01398;-0.00253;0.00053;
2.03812;0.01257;-0.02874;9.79084;0.01318;0.00027;-0.00040;
2.04570;0.02096;-0.01557;9.81000;0.01345;0.00120;-0.00213;
2.05326;0.01736;-0.05928;9.75731;0.01491;0.00320;-0.00652;
2.06086;0.00599;-0.05688;9.75252;0.01744;0.00200;-0.00666;
2.06844;-0.00659;-0.03413;9.81419;0.01784;0.00320;-0.00706;
2.07605;0.02515;-0.03952;9.80521;0.01851;0.00373;-0.00746;
2.08364;0.01078;-0.06047;9.78485;0.02091;0.00453;-0.00679;
2.09122;-0.00599;-0.02635;9.76390;0.02317;0.00426;-0.00626;
2.09884;0.01497;-0.02096;9.77168;0.02557;0.00559;-0.00786;
2.10644;0.00180;-0.04491;9.79563;0.02663;0.00533;-0.00892;
2.11403;0.00120;-0.01677;9.82138;0.03023;0.00679;-0.00866;
2.12162;0.01437;-0.01198;9.81000;0.03023;0.00879;-0.01025;
2.12921;-0.01557;-0.04311;9.82796;0.03182;0.01012;-0.01265;
2.13686;-0.00060;-0.00479;9.82497;0.03395;0.01052;-0.01318;
2.14448;0.00180;-0.01437;9.79683;0.03409;0.01451;-0.01305;
2.15208;-0.01377;-0.00838;9.79323;0.03489;0.01278;-0.01411;
2.15971;-0.04970;0.02215;9.79623;0.03382;0.01198;-0.01265;
2.16731;-0.05988;0.02275;9.82557;0.03102;0.01172;-0.01185;
2.17491;-0.04790;-0.00240;9.83575;0.02929;0.00772;-0.01052;
2.18254;-0.05808;-0.01617;9.79982;0.02903;0.00453;-0.00892;
2.19015;-0.04311;0.00659;9.83335;0.02730;-0.00080;-0.00692;
2.19775;-0.04910;-0.00299;9.78545;0.02823;-0.00120;-0.00626;
2.20537;-0.05509;-0.01018;9.79503;0.02397;-0.00346;-0.00346;
2.21301;-0.03652;-0.02036;9.76569;0.02370;-0.00852;-0.00067;
2.22065;-0.02215;0.04670;9.83455;0.02051;-0.00932;0.00027;
2.22826;-0.03173;0.03054;9.82377;0.02117;-0.01012;-0.00040;
2.23588;-0.03114;0.00419;9.82796;0.02011;-0.01065;0.00107;
2.24346;-0.03054;0.02096;9.82198;0.02197;-0.00985;-0.00093;
2.25107;-0.03892;0.03533;9.82257;0.02144;-0.01012;-0.00040;
2.25867;-0.02275;0.05030;9.82257;0.01758;-0.00985;0.00280;
2.26625;-0.02335;0.02395;9.79683;0.01718;-0.00972;0.00200;
2.27383;-0.02096;0.01736;9.80940;0.01864;-0.00919;0.00160;
2.28139;-0.01916;0.02275;9.80581;0.01864;-0.00759;0.00160;
2.28899;-0.02156;0.00120;9.78665;0.01731;-0.00706;0.00013;
2.29656;-0.01677;0.01437;9.78665;0.01585;-0.00679;0.00093;
2.30415;-0.02335;0.01617;9.77647;0.01531;-0.00799;-0.00013;
2.31176;-0.00599;-0.01257;9.79144;0.01278;-0.00719;0.00133;
2.31940;-0.01557;0.00419;9.82736;0.01278;-0.00772;0.00080;
2.32697;-0.02156;0.06467;9.84114;0.01465;-0.00706;0.00067;
2.33456;-0.02635;0.01796;9.81180;0.01145;-0.00533;0.00120;
2.34215;-0.02275;-0.03473;9.76390;0.01012;-0.00599;0.00120;
2.34976;-0.01198;-0.01557;9.76449;0.01252;-0.00652;0.00266;
2.35738;-0.00898;-0.00479;9.77467;0.01478;-0.00732;0.00200;
2.36498;-0.02874;0.01018;9.78186;0.01371;-0.00639;0.00146;
2.37258;-0.02395;-0.00778;9.75791;0.01252;-0.00573;-0.00013;
2.38023;-0.02994;-0.03892;9.78186;0.01332;-0.00719;0.00107;
2.38785;-0.00659;-0.02694;9.74234;0.01478;-0.00879;0.00213;
2.39547;-0.01617;-0.03712;9.74833;0.01744;-0.00945;0.00213;
2.40309;-0.01677;-0.01796;9.72677;0.01917;-0.00999;0.00120;
2.41070;-0.01916;-0.03114;9.76150;0.02130;-0.00985;0.00027;
2.41833;-0.00958;-0.00898;9.77587;0.02157;-0.00839;0.00040;
2.42592;-0.03892;0.02395;9.78665;0.01917;-0.00786;0.00040;
2.43352;-0.02575;0.03233;9.79323;0.01758;-0.00652;0.00053;
2.44110;-0.00180;0.04730;9.81120;0.01638;-0.00746;-0.00067;
2.44868;0.01617;0.03533;9.83874;0.01638;-0.00559;-0.00040;
2.45627;-0.00778;0.00539;9.81719;0.01771;-0.00573;-0.00067;
2.46387;-0.00599;-0.00359;9.81599;0.02197;-0.00439;0.00000;
2.47142;-0.01796;0.04012;9.79982;0.02157;-0.00493;0.00013;
2.47900;-0.02994;0.04072;9.81180;0.02197;-0.00692;-0.00160;
2.48660;-0.01856;0.06227;9.82617;0.02237;-0.00652;-0.00013;
2.49420;-0.02575;0.08023;9.86688;0.02051;-0.00866;0.00013;
2.50179;-0.04012;-0.01976;9.81898;0.02077;-0.00972;0.00107;
2.50941;-0.02575;-0.01497;9.75432;0.01611;-0.00812;0.00040;
2.51704;-0.02694;-0.05389;9.68785;0.02290;-0.00799;-0.00093;
2.52468;-0.02754;-0.00180;9.76569;0.02144;-0.00919;-0.00306;
2.53231;-0.02215;-0.01497;9.74474;0.02650;-0.01065;-0.00200;
2.53997;-0.03293;-0.01257;9.78964;0.02783;-0.00945;-0.00439;
2.54761;-0.02575;0.01856;9.81778;0.03076;-0.00959;-0.00160;
2.55523;-0.01257;-0.00120;9.78425;0.03369;-0.01039;-0.00186;
2.56286;-0.00419;0.01796;9.80940;0.03236;-0.01052;-0.00386;
2.57046;-0.03293;0.04910;9.80102;0.03395;-0.01145;-0.00399;
2.57806;-0.02335;0.05808;9.80880;0.03063;-0.01198;-0.00399;
2.58568;-0.03054;0.02934;9.78066;0.03142;-0.01212;-0.00413;
2.59330;-0.01497;0.03832;9.79503;0.02943;-0.01478;-0.00160;
2.60090;0.00000;0.06407;9.82257;0.02929;-0.01571;-0.00200;
2.60844;-0.03054;0.01138;9.76390;0.02357;-0.01558;-0.00160;
2.61604;-0.01018;0.03533;9.77707;0.02184;-0.01585;-0.00107;
2.62366;-0.00419;0.00958;9.75551;0.02397;-0.01571;-0.00093;
2.63126;-0.02275;-0.02036;9.75372;0.02490;-0.01598;-0.00080;
2.63891;0.00240;0.04491;9.79982;0.02197;-0.01478;-0.00133;
2.64651;-0.01617;0.02934;9.79563;0.02344;-0.01531;-0.00173;
2.65413;0.01138;0.06407;9.83575;0.02264;-0.01305;-0.00093;
2.66173;-0.00778;0.07784;9.83335;0.02224;-0.01252;-0.00107;
2.66933;-0.02694;0.10538;9.80940;0.02011;-0.01198;-0.00013;
2.67693;-0.00898;0.07125;9.82617;0.01318;-0.01185;-0.00160;
2.68455;-0.00180;0.06706;9.80641;0.01438;-0.01491;-0.00186;
2.69216;0.00120;0.05030;9.83455;0.01132;-0.01385;-0.00107;
2.69974;0.00120;0.10478;9.84832;0.01425;-0.01465;-0.00160;
2.70732;-0.00240;0.10059;9.85131;0.00932;-0.01411;-0.00200;
2.71492;0.00419;0.09700;9.85371;0.00826;-0.01438;-0.00293;
2.72250;-0.00778;0.03353;9.81060;0.00692;-0.01252;-0.00479;
2.73011;0.00419;0.01497;9.78126;0.00826;-0.01332;-0.00186;
2.73770;0.01497;0.06227;9.74354;0.01052;-0.01345;-0.00280;
2.74531;0.00120;0.05808;9.81539;0.01292;-0.01345;-0.00266;
2.75291;-0.00778;0.02275;9.76090;0.00866;-0.01172;-0.00186;
2.76052;-0.00359;0.02575;9.79383;0.00599;-0.01358;-0.00080;
2.76811;-0.01736;0.05389;9.75012;0.00386;-0.01438;-0.00027;
2.77573;0.00719;0.01257;9.73276;0.00293;-0.01332;-0.00067;
2.78333;0.01078;0.01198;9.76569;0.00146;-0.01438;-0.00107;
2.79092;-0.01317;0.05209;9.79802;0.00386;-0.01305;-0.00067;
2.79852;-0.00180;0.03293;9.77048;0.00280;-0.01505;0.00000;
2.80604;0.00479;0.02156;9.77467;0.00027;-0.01398;0.00013;
2.81360;0.01257;-0.01317;9.67229;0.00519;-0.01305;-0.00067;
2.82122;0.00599;0.01437;9.81419;0.00107;-0.01332;-0.00053;
2.82882;-0.00838;0.01557;9.78605;0.00426;-0.01212;-0.00080;
2.83641;0.00898;-0.04191;9.69324;0.00613;-0.01305;-0.00226;
2.84404;-0.01437;0.00599;9.77827;0.00346;-0.01398;-0.00386;
2.85164;-0.01138;-0.01317;9.75192;0.00679;-0.01624;-0.00160;
2.85930;-0.00838;-0.00240;9.76629;0.00386;-0.01305;-0.00226;
2.86692;0.02215;0.04371;9.82916;0.00493;-0.01531;-0.00253;
2.87453;0.03832;0.03593;9.82617;0.00053;-0.01345;-0.00226;
2.88214;0.02934;0.00359;9.78365;0.00226;-0.01185;-0.00373;
2.88974;0.01497;0.00479;9.76150;0.00107;-0.01012;-0.00506;
2.89732;0.02994;0.01437;9.84054;0.00080;-0.00905;-0.00666;
2.90489;0.00060;0.01257;9.78845;0.00759;-0.00866;-0.00679;
2.91247;-0.02635;-0.00060;9.78485;0.00533;-0.00866;-0.00679;
2.92011;-0.00120;0.00958;9.75072;0.00373;-0.00746;-0.00626;
2.92771;0.02934;0.02275;9.78605;0.00093;-0.00945;-0.00493;
2.93529;0.04431;-0.01856;9.73635;-0.00120;-0.00613;-0.00786;
2.94293;0.03593;0.01856;9.79024;-0.00240;-0.00226;-0.01118;
2.95054;0.02635;0.00719;9.82677;0.00186;0.00000;-0.01092;
2.95804;0.00060;-0.03952;9.76749;0.00266;0.00240;-0.01478;
2.96562;0.02814;-0.07365;9.72617;0.00053;0.00426;-0.01451;
2.97322;0.01497;-0.11855;9.67648;0.01398;0.00439;-0.01491;
2.98083;-0.00299;-0.05568;9.77647;0.01531;0.00573;-0.01598;
2.98846;0.00120;0.03772;9.81958;0.01571;0.00306;-0.01451;
2.99602;0.00419;0.06886;9.82617;0.01225;0.00439;-0.01718;
3.00359;0.00120;0.04012;9.83395;0.00573;0.00493;-0.01638;
3.01115;0.02934;-0.01916;9.76509;0.00652;0.00573;-0.01545;
3.01875;0.01856;-0.07484;9.73396;0.00772;0.01012;-0.01917;
3.02636;-0.02754;-0.00838;9.76210;0.00812;0.00999;-0.01917;
3.03398;-0.04072;0.07844;9.79264;0.00173;0.00506;-0.01678;
3.04156;-0.02395;0.10179;9.84413;-0.00453;0.00133;-0.01451;
3.04918;-0.03593;0.08023;9.79922;-0.01691;0.00226;-0.01198;
3.05680;-0.08802;0.06347;9.81778;-0.02304;0.00107;-0.01079;
3.06441;-0.06107;0.05568;9.84473;-0.03209;-0.00692;-0.00280;
3.07204;-0.07245;-0.02215;9.82497;-0.03329;-0.01092;0.00107;
3.07968;-0.03712;0.07544;9.87766;-0.03089;-0.01944;0.00972;
3.08730;-0.00180;0.05030;9.85371;-0.03489;-0.01917;0.01118;
3.09492;0.01198;-0.00659;9.78425;-0.03822;-0.02011;0.01198;
3.10254;0.00838;-0.00419;9.82856;-0.03755;-0.01704;0.01052;
3.11014;0.00000;0.01317;9.79204;-0.03795;-0.01571;0.00732;
3.11771;-0.00359;-0.00539;9.81479;-0.03742;-0.01558;0.00453;
3.12534;-0.02215;-0.14011;9.74593;-0.03102;-0.01318;0.00333;
3.13300;-0.04371;-0.09161;9.74354;-0.01997;-0.01571;0.00280;
3.14066;-0.01497;-0.04790;9.74414;-0.01798;-0.01971;0.00213;
3.14831;-0.04191;-0.07065;9.72378;-0.02383;-0.02157;0.00173;
3.15598;-0.05688;-0.15029;9.73276;-0.02157;-0.02557;0.00200;
3.16363;-0.10119;-0.10538;9.75312;-0.00479;-0.03768;0.00559;
3.17128;-0.01796;0.11975;9.86209;-0.01598;-0.04114;0.00999;
3.17892;0.02395;-0.03952;9.80461;-0.03102;-0.06498;0.01012;
3.18654;0.04551;-0.06107;9.82138;-0.02836;-0.07537;0.01052;
3.19417;0.04012;-0.07425;9.80222;-0.02863;-0.06325;0.00639;
3.20180;0.05568;-0.04910;9.81659;-0.03116;-0.05326;0.00426;
3.20940;0.02814;-0.03114;9.80401;-0.03755;-0.03808;0.00346;
3.21702;0.00359;-0.06646;9.76928;-0.04128;-0.03329;0.00373;
3.22465;-0.01976;-0.15987;9.78725;-0.03622;-0.03116;0.00692;
3.23230;0.02515;-0.08921;9.81659;-0.02783;-0.03236;0.00866;
3.23992;0.05688;-0.14310;9.78066;-0.02770;-0.02397;0.00759;
3.24754;0.10418;-0.13771;9.79802;-0.02477;-0.01877;0.00386;
3.25517;0.03892;-0.14969;9.80341;-0.01571;-0.00719;0.00067;
3.26279;0.05269;-0.07005;9.79503;-0.01185;-0.00067;-0.00186;
3.27041;-0.02934;-0.01138;9.85850;-0.01851;0.00453;-0.00399;
3.27806;-0.03712;0.03114;9.86149;-0.02543;0.00173;-0.00160;
3.28568;-0.04131;-0.04012;9.84952;-0.02929;-0.00173;0.00146;
3.29332;0.00240;-0.07604;9.84593;-0.02703;-0.00719;0.00320;
3.30092;-0.03892;-0.07784;9.83335;-0.02344;-0.00746;0.00360;
3.30856;-0.05808;-0.10538;9.86149;-0.01917;-0.01851;0.01092;
3.31622;-0.04012;-0.13711;9.83994;-0.01411;-0.02597;0.01571;
3.32388;0.03952;-0.15987;9.81838;-0.00892;-0.03316;0.01838;
3.33153;0.07844;-0.07904;9.80761;-0.00133;-0.03675;0.01798;
3.33915;-0.02515;-0.03353;9.79683;-0.00373;-0.03542;0.01371;
3.34682;0.02874;-0.02455;9.82437;-0.00919;-0.03742;0.01318;
3.35443;0.01078;-0.07245;9.79982;-0.01984;-0.03515;0.00972;
3.36205;0.00240;-0.15568;9.75970;-0.02277;-0.03102;0.00972;
3.36967;0.05030;-0.26285;9.67708;-0.02117;-0.03023;0.00999;
3.37728;0.02275;-0.28141;9.70342;-0.01758;-0.02716;0.01039;
3.38492;0.08682;-0.18921;9.76988;-0.00706;-0.02863;0.00959;
3.39255;0.09760;-0.17005;9.79264;-0.01132;-0.02743;0.00652;
3.40017;0.09281;-0.15089;9.74174;-0.01358;-0.01904;0.00253;
3.40778;0.06946;-0.14669;9.76390;-0.01425;-0.01598;0.00027;
3.41540;0.04850;-0.11316;9.80401;-0.01518;-0.01039;0.00053;
3.42299;0.03593;-0.09640;9.81898;-0.02250;-0.00652;-0.00426;
3.43063;0.02275;-0.08263;9.84772;-0.02597;-0.00320;-0.00479;
3.43826;0.03593;-0.06167;9.87107;-0.03222;-0.00320;-0.00506;
3.44590;0.02694;-0.07305;9.90580;-0.03462;-0.00373;-0.00373;
3.45353;0.01916;-0.11736;9.82497;-0.03502;-0.00732;-0.00067;
3.46119;0.03353;-0.15508;9.83635;-0.03595;-0.00945;-0.00067;
3.46884;0.00659;-0.23411;9.76689;-0.02783;-0.01265;0.00186;
3.47646;0.02694;-0.22513;9.77707;-0.02091;-0.01491;0.00360;
3.48410;0.03593;-0.23890;9.74174;-0.01385;-0.02277;0.00826;
3.49172;0.08562;-0.29159;9.73037;-0.00932;-0.02676;0.00719;
3.49935;0.05628;-0.17364;9.78545;0.00919;-0.03089;0.00559;
3.50695;0.04850;-0.10897;9.83635;0.01012;-0.03409;0.00413;
3.51455;0.08862;-0.13053;9.86748;0.00706;-0.03928;0.00266;
3.52216;0.08622;-0.13292;9.85311;0.01332;-0.04288;0.00080;
3.52976;0.09999;-0.14131;9.80222;0.01425;-0.04221;-0.00599;
3.53740;0.10658;-0.15328;9.81719;0.01917;-0.03662;-0.00932;
3.54502;0.11316;-0.20537;9.83754;0.02690;-0.02810;-0.01252;
3.55267;0.11316;-0.23292;9.81299;0.03569;-0.02370;-0.01252;
3.56032;0.15628;-0.32153;9.79743;0.06205;-0.01411;-0.01638;
3.56798;0.16645;-0.39757;9.79024;0.11065;-0.00453;-0.02091;
3.57562;0.07844;-0.49816;9.73935;0.14447;-0.00759;-0.01678;
3.58326;0.03413;-0.39338;9.76988;0.20812;-0.02450;-0.00027;
3.59088;0.13113;-0.23591;9.90161;0.23329;-0.03409;0.00320;
3.59848;0.17663;-0.20537;9.93813;0.26271;-0.00839;-0.00479;
3.60612;0.07365;-0.15208;9.93095;0.28349;-0.00546;-0.01198;
3.61376;0.01617;-0.01736;9.89383;0.35592;-0.03955;-0.03249;
3.62141;0.04431;0.10897;9.89442;0.38801;-0.06085;-0.04394;
3.62902;0.22393;0.21495;9.81719;0.50372;-0.13608;-0.08961;
3.63665;0.19280;-1.18673;9.63337;0.59094;-0.20146;-0.10240;
3.64429;-0.02096;-1.51365;9.81359;0.86350;-0.32423;-0.08895;
3.65197;0.31435;-1.20649;9.89143;1.01104;-0.24021;-0.11544;
3.65963;0.21376;-1.12566;10.03393;1.21423;-0.17483;-0.13409;
3.66736;0.02096;-0.67659;10.48001;1.31729;-0.15792;-0.12357;
3.67505;0.50894;-1.32265;10.26924;1.49479;-0.07230;-0.12050;
3.68276;0.94184;-1.22565;10.98296;1.63074;-0.04913;-0.11331;
3.69048;1.21188;-1.73340;10.89854;2.08586;0.11691;-0.08775;
3.69816;2.29383;2.25611;11.21468;2.26242;0.39027;-0.15779;
3.70585;2.55309;0.45984;12.36129;2.21542;0.45073;-0.20013;
3.71352;2.55728;-2.15133;13.97733;2.55123;0.98481;-0.20919;
3.72124;-2.13157;-1.17236;14.65153;2.88265;1.34406;-0.15712;
3.72900;-1.42923;-2.79319;14.04140;3.26347;0.97322;0.01318;
3.73671;-0.54307;-2.90875;13.35343;3.43338;0.67150;0.04407;
3.74441;-0.32692;-4.21284;14.81320;3.70781;0.64873;-0.06538;
3.75212;-0.92987;-5.99533;14.12882;3.79995;0.56910;-0.05379;
3.75985;2.69500;-5.15827;14.93355;3.93417;0.48987;0.03395;
3.76753;2.80457;-1.38133;17.38186;3.87918;0.53182;0.08881;
3.77522;2.22617;-5.11037;19.61940;2.78785;0.41784;0.10506;
3.78289;1.70945;-6.85455;19.61940;1.86669;0.20026;0.11238;
3.79056;0.88855;-8.84481;17.84350;1.45671;0.05792;0.10865;
3.79823;0.55804;-9.92496;15.64726;0.84899;-0.22490;0.05766;
3.80590;0.01257;-11.05002;12.49123;0.67283;-0.30492;0.01039;
3.81361;-0.29399;-11.19312;12.03258;0.37749;-0.47443;-0.10839;
3.82140;-0.75503;-10.85423;12.58343;0.23795;-0.52623;-0.17883;
3.82919;-0.99094;-10.43211;13.23488;-0.11158;-0.65672;-0.31797;
3.83702;-0.92148;-10.14171;13.40732;-0.29946;-0.72116;-0.38109;
3.84482;-0.53529;-9.42261;13.37259;-0.66857;-0.80199;-0.48095;
3.85256;-0.34668;-8.97294;13.21572;-0.84726;-0.82888;-0.51278;
3.86032;0.04551;-7.96943;12.94209;-1.16217;-0.85285;-0.53421;
3.86808;0.18981;-7.39343;12.80198;-1.43793;-0.83954;-0.50465;
3.87582;0.34548;-6.23424;12.85287;-1.56443;-0.82542;-0.47403;
3.88358;0.42991;-5.62830;12.88940;-1.81209;-0.76257;-0.39627;
3.89132;0.39458;-4.65053;12.60858;-1.92794;-0.71451;-0.35659;
3.89906;0.10358;-3.76976;11.93917;-2.12514;-0.60532;-0.28668;
3.90680;-0.07065;-3.36800;11.61285;-2.19944;-0.55565;-0.25845;
3.91455;-0.26645;-2.64530;11.20749;-2.30463;-0.48681;-0.21398;
3.92230;-0.25746;-2.27168;11.14223;-2.33566;-0.46444;-0.18855;
3.93010;-0.16885;-1.63161;11.28294;-2.36841;-0.39893;-0.15060;
3.93787;-0.09760;-1.30229;11.61585;-2.38426;-0.33635;-0.10879;
3.94564;0.02635;-0.63947;12.23675;-2.40024;-0.31211;-0.07923;
3.95337;0.12514;-0.39218;12.43734;-2.43952;-0.28522;-0.01105;
3.96109;0.19220;0.17005;12.84509;-2.45297;-0.28295;0.03089;
3.96876;0.27962;0.55385;12.87622;-2.48692;-0.29787;0.12210;
3.97646;0.31554;0.71671;12.81395;-2.49478;-0.29613;0.16911;
3.98416;0.16406;1.18613;12.43494;-2.49091;-0.27337;0.25552;
3.99187;0.02934;1.46934;12.27148;-2.47494;-0.26058;0.28775;
3.99957;-0.15448;2.00643;11.99905;-2.43645;-0.22050;0.31597;
4.00729;-0.31315;2.24593;11.97989;-2.41115;-0.20559;0.31384;
4.01502;-0.69336;2.86804;12.22418;-2.35217;-0.20146;0.28375;
4.02275;-0.88316;3.11592;12.03557;-2.32500;-0.23701;0.22410;
4.03048;-1.10171;3.42069;11.14941;-2.30024;-0.26538;0.18269;
4.03821;-1.12147;3.58355;10.54707;-2.20517;-0.31078;0.09640;
4.04593;-1.00172;3.98891;9.26693;-2.13526;-0.31930;0.05260;
4.05359;-0.91729;4.19787;8.84900;-1.95124;-0.30159;-0.03102;
4.06127;-0.87658;4.91877;9.40404;-1.85164;-0.28641;-0.06911;
4.06894;-0.92807;5.75583;10.04112;-1.72674;-0.29680;-0.12863;
4.07668;-0.93286;6.05641;10.07944;-1.69598;-0.32383;-0.14620;
4.08440;-0.69216;6.90125;9.86688;-1.65431;-0.37150;-0.15539;
4.09207;-0.64845;7.28924;9.65911;-1.64658;-0.38282;-0.15086;
4.09975;-0.86340;7.95027;8.76697;-1.63047;-0.36537;-0.12836;
4.10742;-1.17595;8.44544;8.51070;-1.61369;-0.34660;-0.12463;
4.11509;-1.99805;9.58128;7.97841;-1.57628;-0.29014;-0.15046;
4.12277;-2.45430;10.00699;7.30421;-1.54605;-0.27097;-0.21837;
4.13052;-3.22849;10.66981;5.36544;-1.51130;-0.26431;-0.26937;
4.13827;-3.47098;10.87219;3.96915;-1.35271;-0.25326;-0.41118;
4.14603;-3.49852;11.16319;1.49569;-1.22369;-0.23622;-0.49214;
4.15380;-3.12011;6.77731;-9.56990;-0.47989;-0.27563;-0.62542;
4.16152;-1.34600;17.44113;-3.61468;0.59400;-0.48655;-0.55099;
4.16927;-0.96100;15.40297;-3.80988;0.66364;-0.59986;-0.75205;
4.17701;1.35199;19.15896;-2.85247;1.31516;-0.56404;-0.67642;
4.18475;5.41694;19.52300;-6.03066;1.83540;-0.78042;-0.33182;
4.19249;5.03972;19.61940;-9.32321;2.16655;-0.68574;-0.09387;
4.20022;5.37921;13.40971;-9.43338;3.23165;-0.44753;0.23249;
4.20792;3.34165;7.26589;11.94157;3.22499;0.02903;0.11678;
4.21558;0.92448;4.49845;19.61940;3.26574;0.26751;0.08722;
4.22323;1.42085;4.15895;19.61940;2.80010;0.12117;0.00613;
4.23088;1.76872;4.35235;10.39977;2.77613;0.24567;-0.03782;
4.23856;1.14302;5.62770;13.39714;2.63206;0.45366;0.05353;
4.24621;-0.31435;6.04204;19.61940;2.36162;0.34700;0.11425;
4.25388;0.06526;2.11181;11.79547;1.79066;0.28562;0.10253;
4.26153;0.55864;0.13412;8.04427;1.68453;0.31038;0.06831;
4.26914;1.55078;-0.74425;6.60187;1.83193;0.31451;0.07576;
4.27676;18.16742;2.93749;19.61940;1.92328;0.40945;0.20586;
4.28448;-6.27495;10.66442;19.61940;1.22648;1.50584;-0.09028;
4.29223;-6.76533;4.92775;13.95398;0.38948;1.32542;-0.21771;
4.29996;0.18023;0.37362;11.02727;0.11438;0.46857;0.03995;
4.30761;1.24601;0.35446;9.53457;0.22543;0.66510;0.01718;
4.31521;-0.28441;1.51066;11.41287;0.15126;0.60372;-0.00506;
4.32291;-2.20581;0.90053;12.16011;0.07683;0.62756;-0.04181;
4.33059;0.08622;0.96699;10.23571;0.04714;0.49240;-0.01385;
4.33823;0.04790;0.91490;10.53569;0.04727;0.42689;-0.01758;
4.34587;-0.00060;0.68557;9.96089;-0.00107;0.51797;-0.00919;
4.35347;0.16705;0.74305;9.89862;0.00799;0.31984;0.00493;
4.36104;0.16645;0.86999;10.10399;-0.00320;0.36617;-0.00067;
4.36870;0.23471;0.73288;9.82736;-0.05220;0.41731;-0.00666;
4.37632;0.23292;0.67839;9.84712;-0.04873;0.31957;-0.00533;
4.38393;0.18382;0.67480;9.82377;-0.05699;0.32183;-0.01558;
4.39156;0.25387;0.59576;9.82856;-0.07137;0.32530;-0.01997;
4.39918;0.03892;0.57061;9.84533;-0.06871;0.24873;-0.02437;
4.40680;-0.08323;0.71072;9.87047;-0.05459;0.24767;-0.02037;
4.41442;-0.16825;0.61672;9.80880;-0.07097;0.18282;-0.00666;
4.42206;-0.13053;0.66522;9.95430;-0.07204;0.12943;0.00439;
4.42968;-0.02215;0.47122;9.75731;-0.05646;0.06365;0.02091;
4.43730;0.02814;0.39877;9.78066;-0.05113;0.02676;0.02610;
